Prod;sucursal actual;Genero;Tipo de credito;Producto de credito;Plazo de credito;Tasa;Montos desembolsados;Tipo de tasa;Clase de deudor;municipio;Edad;MEDIA;MODA ;VARINZA
96;184;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,53;11.235.786,23;Tasa Fija;Antiguo;CHIA;54;;;
96;981;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,67;12.000.000,00;Tasa Fija;Antiguo;YOPAL;47;;;
96;330;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,09;7.600.000,00;Tasa Fija;Antiguo;EL BANCO;49;;;
96;763;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,99;20.000.000,00;Tasa Fija;Antiguo;BARRANQUILLA;60;;;
96;972;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,79;25.700.000,00;Tasa Fija;Antiguo;BARRANQUILLA;49;;;
96;389;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,19;70.000.000,00;Tasa Fija;Antiguo;GIRARDOT;59;;;
96;74;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,8;13.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;53;;;
96;562;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,09;13.000.000,00;Tasa Fija;Antiguo;MEDELLIN;43;;;
96;268;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;17,25;6.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;41;;;
96;257;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,19;70.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;43;;;
96;959;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,25;19.700.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;50;;;
96;464;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;17.021.717,17;Tasa Fija;Antiguo;BARRANQUILLA;40;;;
96;77;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,79;10.000.000,00;Tasa Fija;Antiguo;AGUAZUL;44;;;
96;636;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,6;28.000.000,00;Tasa Fija;Antiguo;IBAGUE;67;;;
96;340;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;24,89;5.500.000,00;Tasa Fija;Antiguo;DUITAMA;44;;;
96;364;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;21,79;29.000.000,00;Tasa Fija;Antiguo;FLORENCIA;65;;;
96;957;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,79;13.000.000,00;Tasa Fija;Antiguo;VILLAVICENCIO;47;;;
96;391;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,39;100.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;48;;;
96;659;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;21,19;13.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;46;;;
96;73;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;25,77;13.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;54;;;
96;94;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,53;15.457.578,45;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;42;;;
96;627;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,39;5.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;50;;;
96;178;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;17,6;5.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;43;;;
96;378;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;16,99;25.000.000,00;Tasa Fija;Antiguo;FUSAGASUGA;45;;;
96;642;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,09;16.000.000,00;Tasa Fija;Antiguo;ARMENIA;46;;;
96;986;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,49;4.579.754,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;44;;;
96;858;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,25;20.000.000,00;Tasa Fija;Antiguo;CALI;45;;;
96;157;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,71;33.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;39;;;
96;980;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,7;53.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;41;;;
96;141;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;21,96;5.078.291,35;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;45;;;
96;627;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,4;80.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;45;;;
96;598;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;19,99;8.000.000,00;Tasa Fija;Antiguo;MOCOA;51;;;
96;415;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;21,34;18.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;41;;;
96;375;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;27,24;21.494.083,15;Tasa Fija;Antiguo;FUNDACION;49;;;
96;435;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;23,89;45.000.000,00;Tasa Fija;Antiguo;IBAGUE;37;;;
96;26;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;25,79;23.900.000,00;Tasa Fija;Antiguo;ALBANIA;44;;;
96;206;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,59;5.000.000,00;Tasa Fija;Antiguo;BUGA;65;;;
96;474;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,8;8.700.000,00;Tasa Fija;Antiguo;BUCARAMANGA;54;;;
96;915;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,8;8.400.000,00;Tasa Fija;Antiguo;BELLO;47;;;
96;91;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;11.600.000,00;Tasa Fija;Antiguo;BARRANQUILLA;53;;;
96;766;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,59;3.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;63;;;
96;179;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;18,52;8.115.363,90;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;54;;;
96;259;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;18,52;5.000.000,00;Tasa Fija;Antiguo;CARTAGO;68;;;
96;903;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,29;28.041.033,51;Tasa Fija;Antiguo;CALI;56;;;
96;837;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;26,53;8.400.000,00;Tasa Fija;Antiguo;MEDELLIN;70;;;
96;693;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;17,25;23.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;49;;;
96;382;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,79;3.710.000,00;Tasa Fija;Antiguo;FACATATIVA;57;;;
96;382;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,82;20.300.000,00;Tasa Fija;Antiguo;FACATATIVA;53;;;
96;344;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,25;20.100.000,00;Tasa Fija;Antiguo;MOSQUERA;48;;;
96;942;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;21,96;12.000.000,00;Tasa Fija;Antiguo;PEREIRA;49;;;
96;229;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;18,49;9.100.000,00;Tasa Fija;Antiguo;MEDELLIN;46;;;
96;417;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,39;27.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;43;;;
96;355;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,83;4.514.131,92;Tasa Fija;Antiguo;BUCARAMANGA;48;;;
96;355;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,95;1.800.000,00;Tasa Fija;Antiguo;BUCARAMANGA;44;;;
96;697;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,39;100.000.000,00;Tasa Fija;Antiguo;CUCUTA;64;;;
96;455;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;21,3;45.900.000,00;Tasa Fija;Antiguo;CALARCA;63;;;
96;861;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;18,52;15.000.000,00;Tasa Fija;Antiguo;JAMUNDI;41;;;
96;232;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;23,35;3.658.508,79;Tasa Fija;Antiguo;BUCARAMANGA;57;;;
96;642;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;4.458.818,00;Tasa Fija;Antiguo;ARMENIA;40;;;
96;836;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,64;9.500.000,00;Tasa Fija;Antiguo;MEDELLIN;57;;;
96;558;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;18,2;56.300.000,00;Tasa Fija;Antiguo;MEDELLIN;59;;;
96;86;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,82;17.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;43;;;
96;323;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;26,59;1.800.000,00;Tasa Fija;Antiguo;CUCUTA;46;;;
96;612;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,8;40.300.000,00;Tasa Fija;Antiguo;MONTERIA;56;;;
96;21;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;18,52;32.700.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;58;;;
96;32;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,25;41.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;54;;;
96;582;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,6;62.200.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;54;;;
96;479;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;23,35;9.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;52;;;
96;317;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,01;12.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;53;;;
96;178;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,8;13.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;50;;;
96;913;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;21,8;5.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;49;;;
96;415;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,6;6.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;44;;;
96;85;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,84;25.000.000,00;Tasa Fija;Nuevo;SOACHA;45;;;
96;974;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,95;4.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;46;;;
96;382;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,82;38.700.000,00;Tasa Fija;Antiguo;FACATATIVA;44;;;
96;418;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,81;6.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;43;;;
96;541;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;23,89;52.800.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;42;;;
96;780;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,79;17.000.000,00;Tasa Fija;Antiguo;SANTA MARTA;46;;;
96;324;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,25;6.000.000,00;Tasa Fija;Antiguo;PAMPLONA;59;;;
96;488;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,53;2.000.000,00;Tasa Fija;Antiguo;SINCELEJO;50;;;
96;690;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;20,79;27.100.000,00;Tasa Fija;Antiguo;PALMIRA;47;;;
96;556;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,19;50.000.000,00;Tasa Fija;Antiguo;CALI;46;;;
96;64;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,25;8.000.000,00;Tasa Fija;Antiguo;ARAUCA;38;;;
96;910;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;8.229.383,78;Tasa Fija;Antiguo;TULUA;37;;;
96;925;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,39;10.000.000,00;Tasa Fija;Antiguo;UBATE;35;;;
96;640;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,19;7.400.000,00;Tasa Fija;Antiguo;MANIZALES;55;;;
96;73;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;18,9;100.000.000,00;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;37;;;
96;780;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,6;22.742.714,94;Tasa Fija;Antiguo;SANTA MARTA;43;;;
96;466;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,29;1.000.000,00;Tasa Fija;Antiguo;MAICAO;48;;;
96;910;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,19;9.665.242,70;Tasa Fija;Antiguo;TULUA;43;;;
96;464;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;21,79;5.500.000,00;Tasa Fija;Antiguo;BARRANQUILLA;64;;;
96;267;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,25;10.000.000,00;Tasa Fija;Antiguo;CALI;42;;;
96;376;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,84;10.000.000,00;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;41;;;
96;306;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;17,59;4.300.000,00;Tasa Fija;Antiguo;CUCUTA;47;;;
96;400;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;21,8;2.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;46;;;
96;958;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,79;5.300.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;59;;;
96;355;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;25,29;30.400.000,00;Tasa Fija;Antiguo;BUCARAMANGA;53;;;
96;813;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;22,87;4.925.779,00;Tasa Fija;Antiguo;CALI;58;;;
96;356;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;19,39;2.700.000,00;Tasa Fija;Antiguo;ZIPAQUIRA;56;;;
96;137;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,83;5.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;58;;;
96;758;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;27,79;3.800.000,00;Tasa Fija;Antiguo;RIOHACHA;49;;;
96;901;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;18,5;15.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;63;;;
96;382;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;4.209.427,84;Tasa Fija;Antiguo;FACATATIVA;50;;;
96;790;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;21,34;61.614.847,51;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;44;;;
96;356;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,82;11.000.000,00;Tasa Fija;Antiguo;ZIPAQUIRA;47;;;
96;925;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,79;23.700.000,00;Tasa Fija;Antiguo;UBATE;44;;;
96;36;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;17,19;55.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;70;;;
96;790;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;18,52;1.757.934,79;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;40;;;
96;763;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;21,79;5.900.000,00;Tasa Fija;Antiguo;BARRANQUILLA;47;;;
96;466;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;13.000.000,00;Tasa Fija;Antiguo;MAICAO;36;;;
96;400;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;18,59;90.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;41;;;
96;763;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;24,9;21.123.782,00;Tasa Fija;Antiguo;BARRANQUILLA;45;;;
96;332;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,79;7.000.000,00;Tasa Fija;Antiguo;BUCARAMANGA;58;;;
96;627;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,6;19.700.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;55;;;
96;373;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24;57.600.000,00;Tasa Fija;Antiguo;MEDELLIN;54;;;
96;73;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,83;13.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;37;;;
96;703;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,25;20.400.000,00;Tasa Fija;Antiguo;PEREIRA;47;;;
96;79;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,83;8.435.753,37;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;47;;;
96;763;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,82;16.000.000,00;Tasa Fija;Antiguo;BARRANQUILLA;39;;;
96;84;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;18,52;25.000.000,00;Tasa Fija;Antiguo;BARRANCABERMEJA;53;;;
96;695;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;18,87;5.000.000,00;Tasa Fija;Antiguo;PASTO;48;;;
96;913;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,67;4.100.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;49;;;
96;77;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,8;22.700.000,00;Tasa Fija;Antiguo;AGUAZUL;37;;;
96;724;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,53;10.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;40;;;
96;138;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,39;100.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;62;;;
96;640;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;24,79;22.935.845,12;Tasa Fija;Antiguo;MANIZALES;40;;;
96;378;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;17,6;11.000.000,00;Tasa Fija;Antiguo;FUSAGASUGA;60;;;
96;556;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,8;13.000.000,00;Tasa Fija;Antiguo;CALI;43;;;
96;474;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;18,79;36.400.000,00;Tasa Fija;Antiguo;BUCARAMANGA;58;;;
96;697;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,71;10.100.000,00;Tasa Fija;Antiguo;CUCUTA;35;;;
96;347;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;26,79;17.300.000,00;Tasa Fija;Antiguo;CALI;41;;;
96;541;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;18,52;3.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;43;;;
96;349;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;28,29;6.000.000,00;Tasa Fija;Antiguo;TUNJA;49;;;
96;724;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,14;6.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;39;;;
96;467;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;21,79;21.900.000,00;Tasa Fija;Antiguo;LA DORADA;70;;;
96;85;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;18,52;12.000.000,00;Tasa Fija;Antiguo;SOACHA;38;;;
96;64;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,79;30.300.000,00;Tasa Fija;Antiguo;ARAUCA;49;;;
96;697;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,8;7.000.000,00;Tasa Fija;Antiguo;CUCUTA;45;;;
96;144;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,82;11.550.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;54;;;
96;390;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,84;34.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;38;;;
96;537;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,09;36.000.000,00;Tasa Fija;Antiguo;MANIZALES;41;;;
96;925;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,82;30.700.000,00;Tasa Fija;Antiguo;UBATE;35;;;
96;268;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;21,96;5.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;390;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;18,52;5.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;44;;;
96;506;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,81;13.000.000,00;Tasa Fija;Antiguo;LETICIA;39;;;
96;436;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;22,14;5.538.408,17;Tasa Fija;Antiguo;MEDELLIN;42;;;
96;34;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;28,47;2.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;138;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;22,14;4.513.512,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;47;;;
96;760;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,71;5.500.000,00;Tasa Fija;Antiguo;SAHAGUN;37;;;
96;805;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;17,6;24.100.000,00;Tasa Fija;Antiguo;SANTA MARTA;47;;;
96;294;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,89;10.000.000,00;Tasa Fija;Antiguo;FUNZA;35;;;
96;144;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;24,7;8.500.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;39;;;
96;197;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,82;1.200.000,00;Tasa Fija;Antiguo;BUCARAMANGA;53;;;
96;530;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,79;5.000.000,00;Tasa Fija;Antiguo;MAGANGUE;45;;;
96;253;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,25;49.000.000,00;Tasa Fija;Antiguo;CARTAGENA;41;;;
96;253;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,82;5.800.000,00;Tasa Fija;Antiguo;CARTAGENA;53;;;
96;790;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,55;15.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;51;;;
96;248;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;17,25;35.000.000,00;Tasa Fija;Antiguo;MEDELLIN;54;;;
96;532;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;21,96;2.311.935,00;Tasa Fija;Antiguo;CALI;44;;;
96;241;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,39;100.000.000,00;Tasa Fija;Antiguo;MEDELLIN;31;;;
96;916;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24;32.800.000,00;Tasa Fija;Antiguo;MEDELLIN;53;;;
96;986;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,53;13.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;841;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;20,7;60.000.000,00;Tasa Fija;Antiguo;SOGAMOSO;50;;;
96;223;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,23;45.293.020,82;Tasa Fija;Antiguo;BARRANQUILLA;41;;;
96;306;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,49;12.000.000,00;Tasa Fija;Antiguo;CUCUTA;36;;;
96;839;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;22,99;7.000.000,00;Tasa Fija;Antiguo;SOCORRO;39;;;
96;157;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;26,64;16.200.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;227;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;22,25;12.000.000,00;Tasa Fija;Antiguo;CALI;45;;;
96;636;Femenino;Consumo;Libre Inversion;Mas de 5 años y hasta 7 años;28,8;3.000.000,00;Tasa Fija;Antiguo;IBAGUE;52;;;
96;332;Femenino;Consumo;Libre Inversion;Mas de 1 año y hasta 3 años;20,69;15.000.000,00;Tasa Fija;Antiguo;BUCARAMANGA;62;;;
96;85;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,87;5.000.000,00;Tasa Fija;Antiguo;SOACHA;50;;;
96;436;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;22,3;20.000.000,00;Tasa Fija;Antiguo;MEDELLIN;42;;;
96;763;Femenino;Consumo;Libre Inversion;Mas de 3 años y hasta 5 años;24,95;4.893.598,88;Tasa Fija;Antiguo;BARRANQUILLA;37;;;
